,E,ratio,solutions,real_solutions,isOpt,Entropy,gamma_1,gamma_2,beta_1,beta_2,formula,MaxObj
7327,1.99706683,0.99853341,1000,"['1111', '1100', '1011', '1010', '1001', '1000', '0011', '0000']",TRUE,0.49565323,2.38327719,3.89990812,3.14159265,1.57079633,"(-1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1)","[2, 2, 2, 2, 2, 2, 2, 2]"
7328,1.99344644,0.99672322,1001,"['1111', '1100', '1011', '1010', '1001', '1000']",TRUE,0.42754647,0.86664625,1.08330781,1.12199738,0.8975979,"(-1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, -1, 0)","[2, 2, 2, 2, 2, 2]"
7329,3.54808248,0.88702062,1011,"['1011', '1000']",TRUE,0.54938659,0.64998469,1.08330781,1.12199738,0.67319843,"(-1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0)","[4, 4]"
7330,3.54808248,0.88702062,1000,"['1011', '1000']",TRUE,0.54938659,0.64998469,1.08330781,1.12199738,0.67319843,"(-1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, -1, 0, 0)","[4, 4]"
7331,1.99344644,0.99672322,1001,"['1011', '1010', '1001', '1000', '0011', '0000']",TRUE,0.42754647,0.86664625,1.08330781,1.12199738,0.8975979,"(-1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0)","[2, 2, 2, 2, 2, 2]"
7332,2.71817312,0.67954328,1000,['1000'],TRUE,0.43943151,3.68324656,3.89990812,1.34639685,0.8975979,"(-1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, -1, 0, 0, 0)",[4]
7333,2.71817312,0.67954328,1011,['1011'],TRUE,0.43943151,3.68324656,3.89990812,1.34639685,0.8975979,"(-1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0)",[4]
7334,2.71817312,0.67954328,1000,['1000'],TRUE,0.43943151,3.68324656,3.89990812,1.34639685,0.8975979,"(-1, 1, 0, 0, 0, 1, 0, 0, 0, 0, -1, 0, 0, 0, 0)",[4]
7335,2.71817312,0.67954328,1011,['1011'],TRUE,0.43943151,3.68324656,3.89990812,1.34639685,0.8975979,"(-1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0)",[4]
7336,2.87927424,0.71981856,1011,['1011'],TRUE,0.48752906,0.64998469,1.29996937,1.34639685,0.67319843,"(-1, 1, 0, 0, 0, 1, 0, 0, 0, -1, 0, 0, 0, 0, 0)",[4]
7337,2.87927424,0.71981856,1000,['1000'],TRUE,0.48752906,0.64998469,1.29996937,1.34639685,0.67319843,"(-1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0)",[4]
7338,2.87927424,0.71981856,1011,['1011'],TRUE,0.48752906,0.64998469,1.29996937,1.34639685,0.67319843,"(-1, 1, 0, 0, 0, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0)",[4]
7339,2.87927424,0.71981856,1000,['1000'],TRUE,0.48752906,0.64998469,1.29996937,1.34639685,0.67319843,"(-1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0)",[4]
7340,2.87927424,0.71981856,1000,['1000'],TRUE,0.48752906,0.64998469,1.29996937,1.34639685,0.67319843,"(-1, 1, 0, 0, 0, 1, 0, -1, 0, 0, 0, 0, 0, 0, 0)",[4]
7341,2.87927424,0.71981856,1011,['1011'],TRUE,0.48752906,0.64998469,1.29996937,1.34639685,0.67319843,"(-1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0)",[4]
7342,2.87927424,0.71981856,1000,['1000'],TRUE,0.48752906,0.64998469,1.29996937,1.34639685,0.67319843,"(-1, 1, 0, 0, 0, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0)",[4]
7343,2.87927424,0.71981856,1011,['1011'],TRUE,0.48752906,0.64998469,1.29996937,1.34639685,0.67319843,"(-1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",[4]
7344,2.99413581,0.74853395,1000,"['1011', '1000']",TRUE,0.49565323,2.38327719,3.89990812,3.14159265,1.57079633,"(-1, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1)","[4, 4]"
7345,2.99413581,0.74853395,1000,"['1010', '1001']",FALSE,0.49565323,2.38327719,3.89990812,3.14159265,1.57079633,"(-1, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)","[4, 4]"
7346,2.7168254,0.67920635,1001,"['1010', '1001']",TRUE,0.33229663,0.64998469,0.86664625,1.12199738,0.8975979,"(-1, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0)","[4, 4]"
7347,2.7168254,0.67920635,1000,"['1011', '1000']",TRUE,0.33229663,0.64998469,0.86664625,1.12199738,0.8975979,"(-1, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0)","[4, 4]"
7348,2.7168254,0.67920635,1000,"['1011', '1000']",TRUE,0.33229663,0.64998469,0.86664625,1.12199738,0.8975979,"(-1, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0)","[4, 4]"
7349,2.7168254,0.67920635,1001,"['1010', '1001']",TRUE,0.33229663,0.64998469,0.86664625,1.12199738,0.8975979,"(-1, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)","[4, 4]"
7350,2.83942266,0.70985567,1000,"['1010', '1000']",TRUE,0.33569376,0.64998469,0.86664625,1.12199738,1.12199738,"(-1, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0)","[4, 4]"
7351,2.83942266,0.70985567,1001,"['1011', '1001']",TRUE,0.33569376,0.64998469,0.86664625,1.12199738,1.12199738,"(-1, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)","[4, 4]"
7352,2.83942266,0.70985567,1000,"['1001', '1000']",TRUE,0.33569376,0.64998469,0.86664625,1.12199738,1.12199738,"(-1, 1, 0, 0, -1, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0)","[4, 4]"
7353,2.83942266,0.70985567,1010,"['1011', '1010']",TRUE,0.33569376,0.64998469,0.86664625,1.12199738,1.12199738,"(-1, 1, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0)","[4, 4]"
7354,3.0000784,0.7500196,1001,"['1011', '1001']",TRUE,0.45358014,2.38327719,3.89990812,2.91719318,1.57079633,"(-1, 1, 0, 0, -1, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0)","[4, 4]"
7355,3.0000784,0.7500196,1000,"['1010', '1000']",TRUE,0.45358014,2.38327719,3.89990812,2.91719318,1.57079633,"(-1, 1, 0, 0, -1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)","[4, 4]"
7356,3.0000784,0.7500196,1010,"['1011', '1010']",TRUE,0.45358014,2.38327719,3.89990812,2.91719318,1.57079633,"(-1, 1, 0, 0, -1, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0)","[4, 4]"
7357,3.0000784,0.7500196,1000,"['1001', '1000']",TRUE,0.45358014,2.38327719,3.89990812,2.91719318,1.57079633,"(-1, 1, 0, 0, -1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0)","[4, 4]"
7358,3.0000784,0.7500196,1000,"['1010', '1000']",TRUE,0.45358014,2.38327719,3.89990812,2.91719318,1.57079633,"(-1, 1, 0, 0, -1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0)","[4, 4]"
7359,3.0000784,0.7500196,1001,"['1011', '1001']",TRUE,0.45358014,2.38327719,3.89990812,2.91719318,1.57079633,"(-1, 1, 0, 0, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0)","[4, 4]"
7360,3.0000784,0.7500196,1000,"['1001', '1000']",TRUE,0.45358014,2.38327719,3.89990812,2.91719318,1.57079633,"(-1, 1, 0, 0, -1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0)","[4, 4]"
7361,3.0000784,0.7500196,1010,"['1011', '1010']",TRUE,0.45358014,2.38327719,3.89990812,2.91719318,1.57079633,"(-1, 1, 0, 0, -1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)","[4, 4]"
7362,2.99413581,0.99804527,1000,"['1011', '1010', '1001', '1000']",TRUE,0.49565323,2.38327719,3.89990812,3.14159265,1.57079633,"(-1, 1, 0, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, -1)","[3, 3, 3, 3]"
7363,4.15465102,0.8309302,1001,"['1010', '1001']",TRUE,0.49547672,3.68324656,5.1998775,2.46839423,2.01959528,"(-1, 1, 0, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 1)","[5, 5]"
7364,3.60819952,0.7216399,1001,"['1010', '1001']",TRUE,0.38537734,0.43332312,0.86664625,1.12199738,0.67319843,"(-1, 1, 0, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0, -1, 0)","[5, 5]"
7365,2.45492488,0.81830829,1001,"['1011', '1010', '1001', '1000']",TRUE,0.2798222,0.43332312,0.86664625,1.12199738,0.67319843,"(-1, 1, 0, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0, 1, 0)","[3, 3, 3, 3]"
7366,2.45492488,0.81830829,1001,"['1011', '1010', '1001', '1000']",TRUE,0.2798222,0.43332312,0.86664625,1.12199738,0.67319843,"(-1, 1, 0, 0, -1, -1, 0, 0, 0, 0, 0, 0, -1, 0, 0)","[3, 3, 3, 3]"
7367,3.60819952,0.7216399,1010,"['1010', '1001']",TRUE,0.38537734,0.43332312,0.86664625,1.12199738,0.67319843,"(-1, 1, 0, 0, -1, -1, 0, 0, 0, 0, 0, 0, 1, 0, 0)","[5, 5]"
7368,3.00008219,0.60001644,1010,['1010'],TRUE,0.33822186,0.43332312,0.86664625,1.12199738,0.8975979,"(-1, 1, 0, 0, -1, -1, 0, 0, 0, 0, 0, -1, 0, 0, 0)",[5]
7369,3.00008219,0.60001644,1001,['1001'],TRUE,0.33822186,0.43332312,0.86664625,1.12199738,0.8975979,"(-1, 1, 0, 0, -1, -1, 0, 0, 0, 0, 0, 1, 0, 0, 0)",[5]
7370,3.00008219,0.60001644,1001,['1001'],TRUE,0.33822186,0.43332312,0.86664625,1.12199738,0.8975979,"(-1, 1, 0, 0, -1, -1, 0, 0, 0, 0, -1, 0, 0, 0, 0)",[5]
7371,3.00008219,0.60001644,1010,['1010'],TRUE,0.33822186,0.43332312,0.86664625,1.12199738,0.8975979,"(-1, 1, 0, 0, -1, -1, 0, 0, 0, 0, 1, 0, 0, 0, 0)",[5]
7372,3.22387311,0.64477462,1001,['1001'],TRUE,0.36718834,0.43332312,0.86664625,1.34639685,0.8975979,"(-1, 1, 0, 0, -1, -1, 0, 0, 0, -1, 0, 0, 0, 0, 0)",[5]
7373,3.22387311,0.64477462,1010,['1010'],TRUE,0.36718834,0.43332312,0.86664625,1.34639685,0.8975979,"(-1, 1, 0, 0, -1, -1, 0, 0, 0, 1, 0, 0, 0, 0, 0)",[5]
7374,3.22387311,0.64477462,1010,['1010'],TRUE,0.36718834,0.43332312,0.86664625,1.34639685,0.8975979,"(-1, 1, 0, 0, -1, -1, 0, 0, -1, 0, 0, 0, 0, 0, 0)",[5]
7375,3.22387311,0.64477462,1001,['1001'],TRUE,0.36718834,0.43332312,0.86664625,1.34639685,0.8975979,"(-1, 1, 0, 0, -1, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0)",[5]
7376,3.22387311,0.64477462,1010,['1010'],TRUE,0.36718834,0.43332312,0.86664625,1.34639685,0.8975979,"(-1, 1, 0, 0, -1, -1, 0, -1, 0, 0, 0, 0, 0, 0, 0)",[5]
7377,3.22387311,0.64477462,1001,['1001'],TRUE,0.36718834,0.43332312,0.86664625,1.34639685,0.8975979,"(-1, 1, 0, 0, -1, -1, 0, 1, 0, 0, 0, 0, 0, 0, 0)",[5]
7378,3.22387311,0.64477462,1001,['1001'],TRUE,0.36718834,0.43332312,0.86664625,1.34639685,0.8975979,"(-1, 1, 0, 0, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0)",[5]
7379,3.22387311,0.64477462,1010,['1010'],TRUE,0.36718834,0.43332312,0.86664625,1.34639685,0.8975979,"(-1, 1, 0, 0, -1, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",[5]
7380,4.15465102,0.8309302,1000,"['1011', '1000']",TRUE,0.49547672,3.68324656,5.1998775,2.46839423,2.01959528,"(-1, 1, 0, 0, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, -1)","[5, 5]"
7381,2.99413581,0.99804527,1000,"['1011', '1010', '1001', '1000']",TRUE,0.49565323,2.38327719,3.89990812,3.14159265,1.57079633,"(-1, 1, 0, 0, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1)","[3, 3, 3, 3]"
7382,2.45492488,0.81830829,1000,"['1011', '1010', '1001', '1000']",TRUE,0.2798222,0.43332312,0.86664625,1.12199738,0.67319843,"(-1, 1, 0, 0, -1, 1, 0, 0, 0, 0, 0, 0, 0, -1, 0)","[3, 3, 3, 3]"
7383,3.60819952,0.7216399,1000,"['1011', '1000']",TRUE,0.38537734,0.43332312,0.86664625,1.12199738,0.67319843,"(-1, 1, 0, 0, -1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0)","[5, 5]"
7384,3.60819952,0.7216399,1000,"['1011', '1000']",TRUE,0.38537734,0.43332312,0.86664625,1.12199738,0.67319843,"(-1, 1, 0, 0, -1, 1, 0, 0, 0, 0, 0, 0, -1, 0, 0)","[5, 5]"
7385,2.45492488,0.81830829,1000,"['1011', '1010', '1001', '1000']",TRUE,0.2798222,0.43332312,0.86664625,1.12199738,0.67319843,"(-1, 1, 0, 0, -1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0)","[3, 3, 3, 3]"
7386,3.00008219,0.60001644,1000,['1000'],TRUE,0.33822186,0.43332312,0.86664625,1.12199738,0.8975979,"(-1, 1, 0, 0, -1, 1, 0, 0, 0, 0, 0, -1, 0, 0, 0)",[5]
7387,3.00008219,0.60001644,1011,['1011'],TRUE,0.33822186,0.43332312,0.86664625,1.12199738,0.8975979,"(-1, 1, 0, 0, -1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0)",[5]
7388,3.00008219,0.60001644,1000,['1000'],TRUE,0.33822186,0.43332312,0.86664625,1.12199738,0.8975979,"(-1, 1, 0, 0, -1, 1, 0, 0, 0, 0, -1, 0, 0, 0, 0)",[5]
7389,3.00008219,0.60001644,1011,['1011'],TRUE,0.33822186,0.43332312,0.86664625,1.12199738,0.8975979,"(-1, 1, 0, 0, -1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0)",[5]
7390,3.22387311,0.64477462,1011,['1011'],TRUE,0.36718834,0.43332312,0.86664625,1.34639685,0.8975979,"(-1, 1, 0, 0, -1, 1, 0, 0, 0, -1, 0, 0, 0, 0, 0)",[5]
7391,3.22387311,0.64477462,1000,['1000'],TRUE,0.36718834,0.43332312,0.86664625,1.34639685,0.8975979,"(-1, 1, 0, 0, -1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0)",[5]
7392,3.22387311,0.64477462,1011,['1011'],TRUE,0.36718834,0.43332312,0.86664625,1.34639685,0.8975979,"(-1, 1, 0, 0, -1, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0)",[5]
7393,3.22387311,0.64477462,1000,['1000'],TRUE,0.36718834,0.43332312,0.86664625,1.34639685,0.8975979,"(-1, 1, 0, 0, -1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0)",[5]
7394,3.22387311,0.64477462,1000,['1000'],TRUE,0.36718834,0.43332312,0.86664625,1.34639685,0.8975979,"(-1, 1, 0, 0, -1, 1, 0, -1, 0, 0, 0, 0, 0, 0, 0)",[5]
7395,3.22387311,0.64477462,1011,['1011'],TRUE,0.36718834,0.43332312,0.86664625,1.34639685,0.8975979,"(-1, 1, 0, 0, -1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0)",[5]
7396,3.22387311,0.64477462,1000,['1000'],TRUE,0.36718834,0.43332312,0.86664625,1.34639685,0.8975979,"(-1, 1, 0, 0, -1, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0)",[5]
7397,3.22387311,0.64477462,1011,['1011'],TRUE,0.36718834,0.43332312,0.86664625,1.34639685,0.8975979,"(-1, 1, 0, 0, -1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",[5]
7398,1.65209404,0.82604702,1000,"['1110', '1101', '1011', '1000', '0010', '0001']",TRUE,0.24788021,4.98321593,2.16661562,2.24399475,1.12199738,"(-1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1)","[2, 2, 2, 2, 2, 2]"
7399,1.65209404,0.82604702,1001,"['1111', '1100', '1010', '1001', '0011', '0000']",TRUE,0.24788021,4.98321593,2.16661562,2.24399475,1.12199738,"(-1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)","[2, 2, 2, 2, 2, 2]"
7400,1.72859727,0.86429864,10,"['1111', '1100', '1010', '1001', '0010', '0001']",TRUE,0.22611841,5.63320062,2.59993875,2.24399475,2.6927937,"(-1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0)","[2, 2, 2, 2, 2, 2]"
7401,1.72859727,0.86429864,11,"['1110', '1101', '1011', '1000', '0011', '0000']",TRUE,0.22611841,5.63320062,2.59993875,2.24399475,2.6927937,"(-1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0)","[2, 2, 2, 2, 2, 2]"
7402,1.72859727,0.86429864,1111,"['1111', '1100', '1011', '1000', '0010', '0001']",TRUE,0.22611841,5.63320062,2.59993875,2.24399475,2.6927937,"(-1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0)","[2, 2, 2, 2, 2, 2]"
7403,1.72859727,0.86429864,1101,"['1110', '1101', '1010', '1001', '0011', '0000']",TRUE,0.22611841,5.63320062,2.59993875,2.24399475,2.6927937,"(-1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)","[2, 2, 2, 2, 2, 2]"
7404,1.68829477,0.84414739,1000,"['1111', '1101', '1010', '1000', '0011', '0001']",TRUE,0.23341521,2.38327719,4.98321593,0.67319843,0.44879895,"(-1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0)","[2, 2, 2, 2, 2, 2]"
7405,1.68829477,0.84414739,1001,"['1110', '1100', '1011', '1001', '0010', '0000']",TRUE,0.23341521,2.38327719,4.98321593,0.67319843,0.44879895,"(-1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)","[2, 2, 2, 2, 2, 2]"
7406,1.68829477,0.84414739,1000,"['1111', '1110', '1001', '1000', '0011', '0010']",TRUE,0.23341521,2.38327719,4.98321593,0.67319843,0.44879895,"(-1, 1, 0, 0, 1, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0)","[2, 2, 2, 2, 2, 2]"
7407,1.68829477,0.84414739,1010,"['1101', '1100', '1011', '1010', '0001', '0000']",TRUE,0.23341521,2.38327719,4.98321593,0.67319843,0.44879895,"(-1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0)","[2, 2, 2, 2, 2, 2]"
7408,1.70854771,0.85427386,1001,"['1110', '1100', '1011', '1001', '0011', '0001']",TRUE,0.22962337,0.64998469,1.29996937,0.8975979,0.44879895,"(-1, 1, 0, 0, 1, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0)","[2, 2, 2, 2, 2, 2]"
7409,1.70854771,0.85427386,1010,"['1111', '1101', '1010', '1000', '0010', '0000']",TRUE,0.22962337,0.64998469,1.29996937,0.8975979,0.44879895,"(-1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)","[2, 2, 2, 2, 2, 2]"
7410,1.70854771,0.85427386,1010,"['1101', '1100', '1011', '1010', '0011', '0010']",TRUE,0.22962337,0.64998469,1.29996937,0.8975979,0.44879895,"(-1, 1, 0, 0, 1, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0)","[2, 2, 2, 2, 2, 2]"
7411,1.70854771,0.85427386,1000,"['1111', '1110', '1001', '1000', '0001', '0000']",TRUE,0.22962337,0.64998469,1.29996937,0.8975979,0.44879895,"(-1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0)","[2, 2, 2, 2, 2, 2]"
7412,1.70854771,0.85427386,1000,"['1110', '1100', '1010', '1000', '0011', '0001']",TRUE,0.22962337,0.64998469,1.29996937,0.8975979,0.44879895,"(-1, 1, 0, 0, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0)","[2, 2, 2, 2, 2, 2]"
7413,1.70854771,0.85427386,1001,"['1111', '1101', '1011', '1001', '0010', '0000']",TRUE,0.22962337,0.64998469,1.29996937,0.8975979,0.44879895,"(-1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0)","[2, 2, 2, 2, 2, 2]"
7414,1.70854771,0.85427386,1001,"['1101', '1100', '1001', '1000', '0011', '0010']",TRUE,0.22962337,0.64998469,1.29996937,0.8975979,0.44879895,"(-1, 1, 0, 0, 1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0)","[2, 2, 2, 2, 2, 2]"
7415,1.70854771,0.85427386,1010,"['1111', '1110', '1011', '1010', '0001', '0000']",TRUE,0.22962337,0.64998469,1.29996937,0.8975979,0.44879895,"(-1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)","[2, 2, 2, 2, 2, 2]"
7416,2.31253818,0.77084606,1101,"['1110', '1101', '0010', '0001']",TRUE,0.25761121,5.84986218,5.41653906,2.46839423,2.6927937,"(-1, 1, 0, 0, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0, -1)","[3, 3, 3, 3]"
7417,2.14691086,0.71563695,1001,"['1010', '1001']",TRUE,0.35794152,2.59993875,4.11656968,2.46839423,0.67319843,"(-1, 1, 0, 0, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 1)","[3, 3]"
7418,2.35180022,0.78393341,1001,"['1010', '1001', '0010', '0001']",TRUE,0.30791467,0.43332312,1.08330781,1.34639685,0.67319843,"(-1, 1, 0, 0, 1, -1, 0, 0, 0, 0, 0, 0, 0, -1, 0)","[3, 3, 3, 3]"
7419,2.11763586,0.70587862,1101,"['1110', '1101']",TRUE,0.30932701,3.89990812,0.86664625,1.57079633,0.67319843,"(-1, 1, 0, 0, 1, -1, 0, 0, 0, 0, 0, 0, 0, 1, 0)","[3, 3]"
7420,2.11763586,0.70587862,10,"['0010', '0001']",TRUE,0.30932701,3.89990812,0.86664625,1.57079633,0.67319843,"(-1, 1, 0, 0, 1, -1, 0, 0, 0, 0, 0, 0, -1, 0, 0)","[3, 3]"
7421,2.35180022,0.78393341,1001,"['1110', '1101', '1010', '1001']",TRUE,0.30791467,0.43332312,1.08330781,1.34639685,0.67319843,"(-1, 1, 0, 0, 1, -1, 0, 0, 0, 0, 0, 0, 1, 0, 0)","[3, 3, 3, 3]"
7422,2.34555478,0.78185159,1010,"['1101', '1010', '0001']",TRUE,0.32983944,0.64998469,1.29996937,0.8975979,0.44879895,"(-1, 1, 0, 0, 1, -1, 0, 0, 0, 0, 0, -1, 0, 0, 0)","[3, 3, 3]"
7423,2.34555478,0.78185159,1001,"['1110', '1001', '0010']",TRUE,0.32983944,0.64998469,1.29996937,0.8975979,0.44879895,"(-1, 1, 0, 0, 1, -1, 0, 0, 0, 0, 0, 1, 0, 0, 0)","[3, 3, 3]"
7424,2.34555478,0.78185159,1001,"['1110', '1001', '0010']",TRUE,0.32983944,0.64998469,1.29996937,0.8975979,0.44879895,"(-1, 1, 0, 0, 1, -1, 0, 0, 0, 0, -1, 0, 0, 0, 0)","[3, 3, 3]"
7425,2.34555478,0.78185159,1010,"['1101', '1010', '0001']",TRUE,0.32983944,0.64998469,1.29996937,0.8975979,0.44879895,"(-1, 1, 0, 0, 1, -1, 0, 0, 0, 0, 1, 0, 0, 0, 0)","[3, 3, 3]"
7426,2.3343546,0.7781182,1001,"['1110', '1001', '0001']",TRUE,0.32222376,0.64998469,1.29996937,1.12199738,0.44879895,"(-1, 1, 0, 0, 1, -1, 0, 0, 0, -1, 0, 0, 0, 0, 0)","[3, 3, 3]"
7427,2.3343546,0.7781182,1010,"['1101', '1010', '0010']",TRUE,0.32222376,0.64998469,1.29996937,1.12199738,0.44879895,"(-1, 1, 0, 0, 1, -1, 0, 0, 0, 1, 0, 0, 0, 0, 0)","[3, 3, 3]"
7428,2.3343546,0.7781182,1010,"['1101', '1010', '0010']",TRUE,0.32222376,0.64998469,1.29996937,1.12199738,0.44879895,"(-1, 1, 0, 0, 1, -1, 0, 0, -1, 0, 0, 0, 0, 0, 0)","[3, 3, 3]"
7429,2.3343546,0.7781182,1001,"['1110', '1001', '0001']",TRUE,0.32222376,0.64998469,1.29996937,1.12199738,0.44879895,"(-1, 1, 0, 0, 1, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0)","[3, 3, 3]"
7430,2.3343546,0.7781182,1010,"['1110', '1010', '0001']",TRUE,0.32222376,0.64998469,1.29996937,1.12199738,0.44879895,"(-1, 1, 0, 0, 1, -1, 0, -1, 0, 0, 0, 0, 0, 0, 0)","[3, 3, 3]"
7431,2.3343546,0.7781182,1001,"['1101', '1001', '0010']",TRUE,0.32222376,0.64998469,1.29996937,1.12199738,0.44879895,"(-1, 1, 0, 0, 1, -1, 0, 1, 0, 0, 0, 0, 0, 0, 0)","[3, 3, 3]"
7432,2.3343546,0.7781182,1001,"['1101', '1001', '0010']",TRUE,0.32222376,0.64998469,1.29996937,1.12199738,0.44879895,"(-1, 1, 0, 0, 1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0)","[3, 3, 3]"
7433,2.3343546,0.7781182,1010,"['1110', '1010', '0001']",TRUE,0.32222376,0.64998469,1.29996937,1.12199738,0.44879895,"(-1, 1, 0, 0, 1, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0)","[3, 3, 3]"
7434,2.14691086,0.71563695,1000,"['1011', '1000']",TRUE,0.35794152,2.59993875,4.11656968,2.46839423,0.67319843,"(-1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, -1)","[3, 3]"
7435,2.31253818,0.77084606,1111,"['1111', '1100', '0011', '0000']",TRUE,0.25761121,5.84986218,5.41653906,2.46839423,2.6927937,"(-1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1)","[3, 3, 3, 3]"
7436,2.11763586,0.70587862,1100,"['1111', '1100']",TRUE,0.30932701,3.89990812,0.86664625,1.57079633,0.67319843,"(-1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, -1, 0)","[3, 3]"
7437,2.35180022,0.78393341,1000,"['1011', '1000', '0011', '0000']",TRUE,0.30791467,0.43332312,1.08330781,1.34639685,0.67319843,"(-1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0)","[3, 3, 3, 3]"
7438,2.35180022,0.78393341,1000,"['1111', '1100', '1011', '1000']",TRUE,0.30791467,0.43332312,1.08330781,1.34639685,0.67319843,"(-1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, -1, 0, 0)","[3, 3, 3, 3]"
