,E,ratio,solutions,real_solutions,isOpt,Entropy,gamma_1,gamma_2,beta_1,beta_2,formula,MaxObj
111,2,1,11,"['1110', '1101', '0011', '0000']",TRUE,0.5,4.71239418,4.71239783,1.5707932,1.57080157,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0)","[2, 2, 2, 2]"
112,2,1,1111,"['1111', '1100', '0010', '0001']",TRUE,0.5,4.71238845,4.71239306,1.57079416,1.57079914,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0)","[2, 2, 2, 2]"
113,1.9329719,0.96648595,0,"['1110', '1101', '0011', '0000']",TRUE,0.43861109,0.92453241,1.69619464,0.77380003,0.50859692,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)","[2, 2, 2, 2]"
114,1.66166245,0.83083122,1111,"['1111', '1101', '0011', '0001']",TRUE,0.29229921,4.50819909,1.13208925,2.30193461,0.9160606,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0)","[2, 2, 2, 2]"
115,1.70722456,0.85361228,0,"['1110', '1100', '0010', '0000']",TRUE,0.3150429,1.88594387,2.01258398,0.83457525,1.04995651,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)","[2, 2, 2, 2]"
116,1.65327071,0.82663535,1111,"['1111', '1110', '0011', '0010']",TRUE,0.28876472,5.06788966,4.31351831,0.99518557,2.03625678,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0)","[2, 2, 2, 2]"
117,1.65327071,0.82663535,0,"['1101', '1100', '0001', '0000']",TRUE,0.28876467,5.06788584,4.31351868,0.995187,2.03625859,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0)","[2, 2, 2, 2]"
118,2,1,1100,"['1110', '1100', '0011', '0001']",TRUE,0.5,1.57079492,3.14159336,0.78539836,2.35619503,"(0, 0, 0, 0, 1, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0)","[2, 2, 2, 2]"
119,2,1,1111,"['1111', '1101', '0010', '0000']",TRUE,0.5,1.57079634,3.14159221,0.7853985,2.35619387,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)","[2, 2, 2, 2]"
120,2,1,1100,"['1101', '1100', '0011', '0010']",TRUE,0.5,4.71238795,3.14159094,2.35619486,0.78539901,"(0, 0, 0, 0, 1, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0)","[2, 2, 2, 2]"
121,2,1,1110,"['1111', '1110', '0001', '0000']",TRUE,0.5,1.57079647,3.14159283,0.7853992,2.35619432,"(0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0)","[2, 2, 2, 2]"
122,2,1,11,"['1110', '1100', '0011', '0001']",TRUE,0.5,5.22085846,4.52557848,2.10195976,2.42361796,"(0, 0, 0, 0, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0)","[2, 2, 2, 2]"
123,2,1,1111,"['1111', '1101', '0010', '0000']",TRUE,0.5,4.71238613,3.14159058,2.35619332,0.78539659,"(0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0)","[2, 2, 2, 2]"
124,2,1,1100,"['1101', '1100', '0011', '0010']",TRUE,0.5,4.71238877,3.14159251,2.35619471,0.78539789,"(0, 0, 0, 0, 1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0)","[2, 2, 2, 2]"
125,2,1,1111,"['1111', '1110', '0001', '0000']",TRUE,0.5,4.71238967,3.14159209,2.35619372,0.78539817,"(0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)","[2, 2, 2, 2]"
126,3,1,1,"['1110', '1101', '0010', '0001']",TRUE,0.5,2.3562045,0.78541333,1.5707954,0.78539911,"(0, 0, 0, 0, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0, -1)","[3, 3, 3, 3]"
127,1,1,1,"['1111', '1110', '1101', '1100', '1010', '1001', '0110', '0101', '0011', '0010', '0001', '0000']",TRUE,0.10557051,2.44117124,6.21374259,2.50061308,0.19806086,"(0, 0, 0, 0, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 1)","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
128,2,0.66666667,1,"['0010', '0001']",TRUE,0.5,4.71239862,4.71239437,1.57079246,1.57080207,"(0, 0, 0, 0, 1, -1, 0, 0, 0, 0, 0, 0, 0, -1, 0)","[3, 3]"
129,2,0.66666667,1101,"['1110', '1101']",TRUE,0.5,3.92699091,3.92699086,3.14159265,0.78539832,"(0, 0, 0, 0, 1, -1, 0, 0, 0, 0, 0, 0, 0, 1, 0)","[3, 3]"
130,2,0.66666667,1,"['0010', '0001']",TRUE,0.5,4.71238909,4.71238988,1.57079611,1.57079704,"(0, 0, 0, 0, 1, -1, 0, 0, 0, 0, 0, 0, -1, 0, 0)","[3, 3]"
131,2,0.66666667,1101,"['1110', '1101']",TRUE,0.5,4.71238936,4.71239061,1.57079539,1.57079697,"(0, 0, 0, 0, 1, -1, 0, 0, 0, 0, 0, 0, 1, 0, 0)","[3, 3]"
132,2,0.66666667,1101,"['1101', '0001']",TRUE,0.5,0.78539888,0.78539835,3.14159265,0.78539779,"(0, 0, 0, 0, 1, -1, 0, 0, 0, 0, 0, -1, 0, 0, 0)","[3, 3]"
133,2,0.66666667,1110,"['1110', '0010']",TRUE,0.5,4.71238864,4.71238839,1.5707965,1.570796,"(0, 0, 0, 0, 1, -1, 0, 0, 0, 0, 0, 1, 0, 0, 0)","[3, 3]"
134,2,0.66666667,1101,"['1110', '0010']",FALSE,0.5,2.35619464,2.35619456,3.14159265,2.35619448,"(0, 0, 0, 0, 1, -1, 0, 0, 0, 0, -1, 0, 0, 0, 0)","[3, 3]"
135,2,0.66666667,110,"['1101', '0001']",FALSE,0.5,4.71238684,4.71238246,1.57079615,1.5708023,"(0, 0, 0, 0, 1, -1, 0, 0, 0, 0, 1, 0, 0, 0, 0)","[3, 3]"
136,2.46414806,0.82138269,1,"['1110', '0001']",TRUE,0.44067779,5.39660249,4.74130939,2.01967691,2.50637795,"(0, 0, 0, 0, 1, -1, 0, 0, 0, -1, 0, 0, 0, 0, 0)","[3, 3]"
137,2.46414806,0.82138269,1101,"['1101', '0010']",TRUE,0.44067641,5.39661084,4.7413192,2.01967689,2.50637994,"(0, 0, 0, 0, 1, -1, 0, 0, 0, 1, 0, 0, 0, 0, 0)","[3, 3]"
138,2.46414806,0.82138269,1101,"['1101', '0010']",TRUE,0.44067779,5.39660247,4.74130947,2.01967695,2.50637779,"(0, 0, 0, 0, 1, -1, 0, 0, -1, 0, 0, 0, 0, 0, 0)","[3, 3]"
139,2.46414806,0.82138269,1,"['1110', '0001']",TRUE,0.44067781,0.88658306,1.54187584,1.12191554,0.63521486,"(0, 0, 0, 0, 1, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0)","[3, 3]"
140,2.46414806,0.82138269,1,"['1110', '0001']",TRUE,0.44067774,5.39660295,4.74130967,2.01967705,2.5063776,"(0, 0, 0, 0, 1, -1, 0, -1, 0, 0, 0, 0, 0, 0, 0)","[3, 3]"
141,2.46414806,0.82138269,1101,"['1101', '0010']",TRUE,0.44067778,0.88658335,1.54187378,1.12191616,0.63521565,"(0, 0, 0, 0, 1, -1, 0, 1, 0, 0, 0, 0, 0, 0, 0)","[3, 3]"
142,2.46414806,0.82138269,1101,"['1101', '0010']",TRUE,0.4406778,0.88658291,1.54187596,1.12191565,0.63521488,"(0, 0, 0, 0, 1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0)","[3, 3]"
143,2.46414806,0.82138269,1110,"['1110', '0001']",TRUE,0.44067769,5.39660405,4.74130945,2.01967659,2.50637662,"(0, 0, 0, 0, 1, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0)","[3, 3]"
144,1,1,1,"['1111', '1110', '1101', '1100', '1011', '1000', '0111', '0100', '0011', '0010', '0001', '0000']",TRUE,0.13972863,0.74184997,3.86426951,1.18789785,0.51174293,"(0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, -1)","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
145,3,1,1111,"['1111', '1100', '0011', '0000']",TRUE,0.5,3.92698767,2.35619277,1.57079748,2.35619448,"(0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1)","[3, 3, 3, 3]"
146,2,0.66666667,1100,"['1111', '1100']",TRUE,0.5,0.78539713,0.78539771,3.14159265,0.78539732,"(0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, -1, 0)","[3, 3]"
147,1.9644768,0.6548256,11,"['0011', '0000']",TRUE,0.34024242,5.66920143,0.99375082,2.2604798,0.60700829,"(0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0)","[3, 3]"
148,2,0.66666667,0,"['1111', '1100']",FALSE,0.5,0.78539759,0.78539726,3.1415924,0.78539848,"(0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, -1, 0, 0)","[3, 3]"
149,2,0.66666667,1111,"['0011', '0000']",FALSE,0.5,2.35619639,2.35619279,3.14159265,2.35619501,"(0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0)","[3, 3]"
150,2,0.66666667,11,"['1111', '0011']",TRUE,0.5,3.92699028,3.92699073,3.14159265,0.78539823,"(0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, -1, 0, 0, 0)","[3, 3]"
151,2,0.66666667,0,"['1100', '0000']",TRUE,0.5,3.92699311,3.92699008,3.14159265,0.78539927,"(0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0)","[3, 3]"
152,2,0.66666667,11,"['1111', '0011']",TRUE,0.5,4.71238932,4.71238945,1.57079612,1.57079656,"(0, 0, 0, 0, 1, 1, 0, 0, 0, 0, -1, 0, 0, 0, 0)","[3, 3]"
153,2,0.66666667,0,"['1100', '0000']",TRUE,0.5,5.49778712,5.49778728,3.14159265,2.3561935,"(0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0)","[3, 3]"
154,2.46414806,0.82138269,1100,"['1100', '0011']",TRUE,0.44067783,0.88658316,1.54187607,1.12191567,0.63521486,"(0, 0, 0, 0, 1, 1, 0, 0, 0, -1, 0, 0, 0, 0, 0)","[3, 3]"
155,2.46414806,0.82138269,0,"['1111', '0000']",TRUE,0.44067781,0.88658307,1.54187593,1.12191559,0.63521462,"(0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0)","[3, 3]"
156,2.46414806,0.82138269,1100,"['1100', '0011']",TRUE,0.44067769,0.88658252,1.54187405,1.12191672,0.63521398,"(0, 0, 0, 0, 1, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0)","[3, 3]"
157,2.46414806,0.82138269,0,"['1111', '0000']",TRUE,0.44067769,5.39660256,4.74131036,2.01967724,2.50637897,"(0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0)","[3, 3]"
158,2.46414806,0.82138269,11,"['1100', '0011']",TRUE,0.44067733,5.39660475,4.74130973,2.01968047,2.50637969,"(0, 0, 0, 0, 1, 1, 0, -1, 0, 0, 0, 0, 0, 0, 0)","[3, 3]"
159,2.46414806,0.82138269,0,"['1111', '0000']",TRUE,0.44067772,0.88658356,1.54187777,1.12191347,0.63521027,"(0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0)","[3, 3]"
160,2.46414806,0.82138269,11,"['1100', '0011']",TRUE,0.44067779,0.88658273,1.54187576,1.12191582,0.635215,"(0, 0, 0, 0, 1, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0)","[3, 3]"
161,2.46414806,0.82138269,0,"['1111', '0000']",TRUE,0.44067763,0.88658358,1.54187449,1.12191485,0.63521074,"(0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)","[3, 3]"
162,2,1,111,"['1101', '1011', '0111', '0001']",TRUE,0.5,4.71238849,1.57079555,1.57079601,1.57079633,"(0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1)","[2, 2, 2, 2]"
163,2,1,1111,"['1111', '1001', '0101', '0011']",TRUE,0.5,4.71238932,1.57079555,1.57079583,1.57079632,"(0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)","[2, 2, 2, 2]"
164,1.65285106,0.82642553,111,"['1111', '1001', '0111', '0001']",TRUE,0.28934463,1.01098178,1.48605759,1.01976887,0.88271011,"(0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0)","[2, 2, 2, 2]"
165,1.65881718,0.82940859,11,"['1101', '1011', '0101', '0011']",TRUE,0.3030335,4.34836716,4.39340437,2.15283707,0.93831495,"(0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0)","[2, 2, 2, 2]"
166,1.65881718,0.82940859,1111,"['1111', '1011', '0101', '0001']",TRUE,0.3030334,4.34836593,4.39340445,2.15283671,0.93831509,"(0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0)","[2, 2, 2, 2]"
167,1.65881718,0.82940859,1001,"['1101', '1001', '0111', '0011']",TRUE,0.30303341,1.9348194,4.39340427,0.98875626,2.20327777,"(0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)","[2, 2, 2, 2]"
168,1.65881718,0.82940859,1,"['1111', '1101', '0011', '0001']",TRUE,0.30303341,1.93481912,4.39340444,0.98875597,2.20327751,"(0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0)","[2, 2, 2, 2]"
169,1.65881718,0.82940859,101,"['1011', '1001', '0111', '0101']",TRUE,0.3030334,4.34836696,4.3934083,2.15283803,0.93831594,"(0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)","[2, 2, 2, 2]"
170,2,1,11,"['1111', '1001', '0101', '0011']",TRUE,0.5,0.78540208,1.57079942,1.57079656,0.78539812,"(0, 0, 0, -1, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0)","[2, 2, 2, 2]"
171,2,1,111,"['1101', '1011', '0111', '0001']",TRUE,0.5,3.92699126,4.71239156,1.57079574,2.35619473,"(0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0)","[2, 2, 2, 2]"
172,2,1,1,"['1011', '1001', '0011', '0001']",TRUE,0.5,1.5707976,1.57079563,1.57079801,1.5707978,"(0, 0, 0, -1, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0)","[2, 2, 2, 2]"
173,2,1,1111,"['1111', '1101', '0111', '0101']",TRUE,0.5,1.57079658,1.57079651,1.57079653,1.57079651,"(0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)","[2, 2, 2, 2]"
174,2,1,1011,"['1101', '1011', '0101', '0011']",TRUE,0.5,0.61547916,1.91063244,2.09439641,1.0471978,"(0, 0, 0, -1, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0)","[2, 2, 2, 2]"
175,2,1,1,"['1111', '1001', '0111', '0001']",TRUE,0.5,2.52611304,4.37255216,2.09439509,1.04719754,"(0, 0, 0, -1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0)","[2, 2, 2, 2]"
176,2,1,111,"['0111', '0101', '0011', '0001']",TRUE,0.5,1.57079663,1.57079725,1.57079549,1.57079697,"(0, 0, 0, -1, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0)","[2, 2, 2, 2]"
177,2,1,1001,"['1111', '1101', '1011', '1001']",TRUE,0.5,1.57079662,1.57079719,1.57079551,1.57079593,"(0, 0, 0, -1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0)","[2, 2, 2, 2]"
178,2,1,111,"['1101', '1001', '0111', '0011']",TRUE,0.5,0.61547885,1.9106361,2.09439428,1.04719664,"(0, 0, 0, -1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0)","[2, 2, 2, 2]"
179,2,1,1111,"['1111', '1011', '0101', '0001']",TRUE,0.5,2.52611267,4.37255108,2.09439588,1.04719719,"(0, 0, 0, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)","[2, 2, 2, 2]"
180,1.61610504,0.53870168,1101,"['1101', '0001']",TRUE,0.18869942,0.6883393,1.21933668,0.72124597,0.52993289,"(0, 0, 0, -1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, -1)","[3, 3]"
181,1.61610504,0.53870168,1001,"['1001', '0101']",TRUE,0.18869959,0.68834036,1.21933947,0.72124439,0.52993429,"(0, 0, 0, -1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 1)","[3, 3]"
182,1.71282034,0.57094011,1001,"['1001', '0001']",TRUE,0.2055788,0.76761598,1.25866547,0.9409338,0.72537886,"(0, 0, 0, -1, 0, -1, 0, 0, 0, 0, 0, 0, 0, -1, 0)","[3, 3]"
183,1.71282034,0.57094011,101,"['1101', '0101']",TRUE,0.20557873,0.76761503,1.25866429,0.9409359,0.72537934,"(0, 0, 0, -1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 1, 0)","[3, 3]"
184,1.71282034,0.57094011,101,"['0101', '0001']",TRUE,0.20557898,0.7676153,1.25866767,0.94093272,0.72537654,"(0, 0, 0, -1, 0, -1, 0, 0, 0, 0, 0, 0, -1, 0, 0)","[3, 3]"
185,1.71282034,0.57094011,1001,"['1101', '1001']",TRUE,0.20557878,0.76761805,1.25866642,0.94093313,0.72538003,"(0, 0, 0, -1, 0, -1, 0, 0, 0, 0, 0, 0, 1, 0, 0)","[3, 3]"
186,1.88291635,0.62763878,1,"['1101', '0001']",TRUE,0.31202286,0.73869148,1.30296932,0.62107937,0.40772106,"(0, 0, 0, -1, 0, -1, 0, 0, 0, 0, 0, -1, 0, 0, 0)","[3, 3]"
187,1.88291635,0.62763878,101,"['1001', '0101']",TRUE,0.31202306,2.40289713,4.98022242,0.6210791,0.407722,"(0, 0, 0, -1, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0, 0)","[3, 3]"
188,1.94195025,0.64731675,1001,"['1001', '0101']",TRUE,0.31977555,2.29504365,4.29993336,2.61751005,2.41307554,"(0, 0, 0, -1, 0, -1, 0, 0, 0, 0, -1, 0, 0, 0, 0)","[3, 3]"
189,1.94195025,0.64731675,1,"['1101', '0001']",TRUE,0.31977537,2.29504292,4.29993456,2.6175096,2.41307527,"(0, 0, 0, -1, 0, -1, 0, 0, 0, 0, 1, 0, 0, 0, 0)","[3, 3]"
190,1.95954229,0.65318076,1,"['1001', '0001']",TRUE,0.3258044,2.36465592,4.99519561,0.84394327,0.54272328,"(0, 0, 0, -1, 0, -1, 0, 0, 0, -1, 0, 0, 0, 0, 0)","[3, 3]"
191,1.95954229,0.65318076,101,"['1101', '0101']",TRUE,0.32580433,0.77693565,1.28798911,0.84394305,0.54272251,"(0, 0, 0, -1, 0, -1, 0, 0, 0, 1, 0, 0, 0, 0, 0)","[3, 3]"
192,1.92865307,0.64288436,1101,"['1101', '0101']",TRUE,0.27552748,0.70187341,1.31135583,1.31135592,0.70187389,"(0, 0, 0, -1, 0, -1, 0, 0, -1, 0, 0, 0, 0, 0, 0)","[3, 3]"
193,1.92865307,0.64288436,1001,"['1001', '0001']",TRUE,0.27552748,0.70187362,1.31135596,1.31135617,0.70187372,"(0, 0, 0, -1, 0, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0)","[3, 3]"
194,1.95954229,0.65318076,101,"['0101', '0001']",TRUE,0.32580441,0.77693628,1.28798968,0.84394361,0.54272364,"(0, 0, 0, -1, 0, -1, 0, -1, 0, 0, 0, 0, 0, 0, 0)","[3, 3]"
195,1.95954229,0.65318076,1001,"['1101', '1001']",TRUE,0.32580443,0.77693692,1.2879893,0.84394226,0.54272321,"(0, 0, 0, -1, 0, -1, 0, 1, 0, 0, 0, 0, 0, 0, 0)","[3, 3]"
196,1.92865307,0.64288436,1101,"['1101', '1001']",TRUE,0.27552745,0.70187564,1.31135668,1.31135879,0.70187305,"(0, 0, 0, -1, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0)","[3, 3]"
197,1.92865307,0.64288436,1,"['0101', '0001']",TRUE,0.27552763,0.70187135,1.31135899,1.31135382,0.70187264,"(0, 0, 0, -1, 0, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0)","[3, 3]"
198,1.61610504,0.53870168,111,"['1011', '0111']",TRUE,0.18869919,0.68833741,1.21933226,0.72124934,0.5299339,"(0, 0, 0, -1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, -1)","[3, 3]"
199,1.61610504,0.53870168,1111,"['1111', '0011']",TRUE,0.18869918,0.68833851,1.21933191,0.72124889,0.52993432,"(0, 0, 0, -1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1)","[3, 3]"
200,1.71282034,0.57094011,1111,"['1111', '0111']",TRUE,0.20557888,0.7676156,1.2586665,0.9409339,0.72537799,"(0, 0, 0, -1, 0, 1, 0, 0, 0, 0, 0, 0, 0, -1, 0)","[3, 3]"
201,1.71282034,0.57094011,1011,"['1011', '0011']",TRUE,0.20557891,0.7676154,1.25866668,0.94093305,0.72537743,"(0, 0, 0, -1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0)","[3, 3]"
202,1.71282034,0.57094011,1011,"['1111', '1011']",TRUE,0.20557896,0.76761542,1.25866699,0.94093258,0.72537608,"(0, 0, 0, -1, 0, 1, 0, 0, 0, 0, 0, 0, -1, 0, 0)","[3, 3]"
203,1.71282034,0.57094011,111,"['0111', '0011']",TRUE,0.20557887,0.76761545,1.25866614,0.94093351,0.72537771,"(0, 0, 0, -1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0)","[3, 3]"
204,1.88291635,0.62763878,11,"['1111', '0011']",TRUE,0.31202291,2.40290104,4.98021723,0.6210799,0.40772219,"(0, 0, 0, -1, 0, 1, 0, 0, 0, 0, 0, -1, 0, 0, 0)","[3, 3]"
205,1.88291635,0.62763878,111,"['1011', '0111']",TRUE,0.31202292,0.73869291,1.30296828,0.6210789,0.40772073,"(0, 0, 0, -1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0)","[3, 3]"
206,1.94195025,0.64731675,11,"['1111', '0011']",TRUE,0.31977545,2.29504322,4.299934,2.61750989,2.41307537,"(0, 0, 0, -1, 0, 1, 0, 0, 0, 0, -1, 0, 0, 0, 0)","[3, 3]"
207,1.94195025,0.64731675,111,"['1011', '0111']",TRUE,0.31977554,2.29504355,4.29993349,2.61750959,2.41307552,"(0, 0, 0, -1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0)","[3, 3]"
208,1.95954229,0.65318076,11,"['1011', '0011']",TRUE,0.3258047,0.7769387,1.28798383,0.84394319,0.54272471,"(0, 0, 0, -1, 0, 1, 0, 0, 0, -1, 0, 0, 0, 0, 0)","[3, 3]"
209,1.95954229,0.65318076,111,"['1111', '0111']",TRUE,0.32580441,0.77693643,1.28798922,0.84394408,0.54272351,"(0, 0, 0, -1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0)","[3, 3]"
210,1.92865307,0.64288436,1011,"['1011', '0011']",TRUE,0.27552748,0.70187383,1.31135594,1.31135585,0.70187337,"(0, 0, 0, -1, 0, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0)","[3, 3]"
211,1.76777246,0.58925749,1111,"['1111', '0111']",TRUE,0.26229913,5.44110307,4.71232889,2.21579266,2.70853905,"(0, 0, 0, -1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0)","[3, 3]"
212,1.95954229,0.65318076,111,"['0111', '0011']",TRUE,0.32580444,0.77693592,1.2879914,0.84394073,0.5427244,"(0, 0, 0, -1, 0, 1, 0, -1, 0, 0, 0, 0, 0, 0, 0)","[3, 3]"
213,1.95954229,0.65318076,1011,"['1111', '1011']",TRUE,0.32580432,2.36465561,4.99519466,0.8439435,0.54272208,"(0, 0, 0, -1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0)","[3, 3]"
214,1.92865307,0.64288436,111,"['0111', '0011']",TRUE,0.27552748,0.701873,1.31135541,1.31135456,0.70187188,"(0, 0, 0, -1, 0, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0)","[3, 3]"
215,1.92865307,0.64288436,1011,"['1111', '1011']",TRUE,0.27552748,0.70187388,1.31135598,1.31135565,0.70187381,"(0, 0, 0, -1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0)","[3, 3]"
216,2,0.66666667,1,"['1011', '0111']",FALSE,0.5,4.71239023,1.57079549,1.57079764,1.57079826,"(0, 0, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1)","[3, 3]"
217,2,0.66666667,101,"['1001', '0101']",TRUE,0.5,4.7123897,1.57079654,1.57079621,1.57079719,"(0, 0, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)","[3, 3]"
218,2.21349213,0.73783071,111,"['1001', '0111']",TRUE,0.36140972,0.77904359,1.34427535,0.95580106,0.61940154,"(0, 0, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0)","[3, 3]"
219,2.21349213,0.73783071,101,"['1011', '0101']",TRUE,0.36140966,0.77904296,1.34427459,0.95580121,0.61940198,"(0, 0, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0)","[3, 3]"
220,2.21349212,0.73783071,101,"['1011', '0101']",TRUE,0.36140849,0.77904697,1.34427009,0.95580193,0.61941134,"(0, 0, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0)","[3, 3]"
221,2.21349213,0.73783071,1001,"['1001', '0111']",TRUE,0.3614097,0.77904195,1.3442747,0.95580056,0.61940243,"(0, 0, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)","[3, 3]"
222,1,1,111,"['1111', '1101', '1011', '1010', '1001', '1000', '0111', '0110', '0101', '0100', '0011', '0001']",TRUE,0.18853782,1.52540393,4.42921224,1.52307717,2.5142984,"(0, 0, 0, -1, -1, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0)","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
223,2.63069411,0.87689804,1001,"['1011', '1001', '0111', '0101']",TRUE,0.35391208,0.66112356,4.26669367,1.20256877,0.71044963,"(0, 0, 0, -1, -1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)","[3, 3, 3, 3]"
224,2.39112492,0.79704164,101,"['1001', '0101']",TRUE,0.41234512,4.49762028,4.02078398,0.98063658,2.31047187,"(0, 0, 0, -1, -1, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0)","[3, 3]"
225,2.39112492,0.79704164,1011,"['1011', '0111']",TRUE,0.41234527,4.4976189,4.02078417,0.9806368,2.31047253,"(0, 0, 0, -1, -1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0)","[3, 3]"
226,1.92865307,0.64288436,1011,"['1011', '1001']",TRUE,0.27552748,0.70187344,1.31135599,1.31135625,0.70187376,"(0, 0, 0, -1, -1, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0)","[3, 3]"
